match_id,player_id,player_name,team,role,kills,deaths,assists,headshot_kills,damage,utility_damage,enemies_flashed,flash_assists,kd_ratio,kda_ratio,adr,hsp,rounds_survived,survival_rate,first_kills,first_deaths,clutches_attempted,clutches_won,multi_kill_rounds,smokes_thrown,flashes_thrown,he_thrown,molotovs_thrown,avg_cash_spent_per_round,avg_equipment_value_per_round,performance_score,won_match
187aa983f09d9b0c,76561198246607476,b1t,"Aleksib, b1t, iM, jL, w0nderful",unknown,17,10,7,12,90.3,193,1,1,1.7,2.4,90.31579,70.588234,9,47.36842,2,1,1,1,3,34,25,10,11,2089.4736,4254.733,239.77895,true
187aa983f09d9b0c,76561198015308884,biguzera,"biguzera, dav1deuS, kauez, nqz, snow",unknown,11,12,2,5,54.3,29,0,0,0.9166667,1.0833334,54.263157,45.454544,7,36.842106,2,2,1,0,3,24,23,13,12,2578.9473,3490.8794,88.67105,false
187aa983f09d9b0c,76561198377335846,snow,"biguzera, dav1deuS, kauez, nqz, snow",unknown,8,13,6,2,59.2,56,0,0,0.61538464,1.0769231,59.157894,25.0,6,31.578947,2,2,2,0,0,29,25,12,17,2594.7368,3354.187,56.42105,false
80f3e01df1858b71,76561198316706174,Tauson,"PR, REZ, Tauson, sl3nd, ztr",unknown,8,14,5,8,63.6,0,1,1,0.5714286,0.9285714,63.555557,100.0,4,22.222221,0,3,0,0,2,20,13,17,21,2436.111,3472.8596,58.044445,false
80f3e01df1858b71,76561198310561479,PR,"PR, REZ, Tauson, sl3nd, ztr",unknown,9,16,2,6,59.1,8,0,0,0.5625,0.6875,59.11111,66.666664,2,11.111111,1,2,3,0,1,17,20,11,22,2505.5557,3465.9482,38.91111,false
80f3e01df1858b71,76561198098071693,sl3nd,"PR, REZ, Tauson, sl3nd, ztr",unknown,9,14,2,4,47.9,44,0,0,0.64285713,0.78571427,47.944443,44.444443,4,22.222221,3,2,2,1,1,21,14,16,18,2580.5557,4516.7275,90.397224,false
80f3e01df1858b71,76561197997981170,MUTiRiS,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,15,9,6,7,97.2,0,0,0,1.6666666,2.3333333,97.166664,46.666668,9,50.0,4,2,0,0,4,32,41,4,21,2613.889,3774.7202,178.725,true
80f3e01df1858b71,76561199009468655,ztr,"PR, REZ, Tauson, sl3nd, ztr",unknown,6,13,0,3,34.5,55,0,0,0.46153846,0.46153846,34.5,50.0,5,27.777779,0,3,1,0,2,29,13,7,26,2627.7778,3912.2915,22.247223,false
80f3e01df1858b71,76561198034172415,REZ,"PR, REZ, Tauson, sl3nd, ztr",unknown,13,14,7,6,89.9,56,1,1,0.9285714,1.4285715,89.888885,46.153847,4,22.222221,3,1,3,0,4,27,27,13,13,2605.5557,4018.8967,136.62778,false
80f3e01df1858b71,76561198080449500,cej0t,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,21,12,4,11,114.9,86,0,0,1.75,2.0833333,114.94444,52.38095,6,33.333332,1,2,0,0,5,24,22,9,20,2766.6667,3812.1829,198.23611,true
80f3e01df1858b71,76561198186878873,ag1l,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,18,5,4,9,99.2,87,0,0,3.6,4.4,99.166664,50.0,13,72.22222,4,0,1,0,7,33,28,17,33,2563.889,4353.8364,238.36945,true
80f3e01df1858b71,76561198974494129,AZUWU,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,10,11,5,7,53.2,75,3,3,0.90909094,1.3636364,53.166668,70.0,7,38.88889,2,2,1,0,2,34,23,12,15,2505.5557,3902.9014,103.09167,true
80f3e01df1858b71,76561198065448360,story,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,7,8,4,3,50.6,8,0,0,0.875,1.375,50.61111,42.857143,10,55.555557,0,1,0,0,2,27,34,4,20,2050.0,4628.7764,72.308334,true
d245247cc33ddf69,76561198098071693,sl3nd,"PR, REZ, Tauson, sl3nd, ztr",unknown,7,12,7,4,40.3,157,1,1,0.5833333,1.1666666,40.31818,57.142857,10,45.454544,1,0,1,0,0,36,30,21,22,2663.6365,4756.255,48.661366,true
d245247cc33ddf69,76561198186878873,ag1l,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,7,15,2,4,31.8,41,0,0,0.46666667,0.6,31.772728,57.142857,7,31.818182,1,3,0,0,1,27,21,15,32,2661.3635,3634.5312,22.852272,false
d245247cc33ddf69,76561198080449500,cej0t,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,22,18,6,15,112.4,120,0,0,1.2222222,1.5555556,112.40909,68.181816,4,18.181818,4,3,1,0,5,24,22,26,32,2981.818,4028.3481,169.40227,false
d245247cc33ddf69,76561198034172415,REZ,"PR, REZ, Tauson, sl3nd, ztr",unknown,24,12,2,13,94.0,103,0,0,2.0,2.1666667,94.045456,54.166668,10,45.454544,5,3,1,0,7,37,25,19,28,2895.4546,4204.6406,206.89319,true
d245247cc33ddf69,76561198974494129,AZUWU,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,9,17,7,5,56.0,152,1,1,0.5294118,0.9411765,56.0,55.555557,5,22.727272,0,1,0,0,2,41,32,26,28,2752.2727,4014.3833,50.672726,false
d245247cc33ddf69,76561199009468655,ztr,"PR, REZ, Tauson, sl3nd, ztr",unknown,14,13,7,4,69.8,370,0,0,1.0769231,1.6153846,69.818184,28.571428,9,40.909092,1,2,1,1,4,36,35,32,34,2722.7273,3578.8684,185.6909,true
d245247cc33ddf69,76561198316706174,Tauson,"PR, REZ, Tauson, sl3nd, ztr",unknown,17,15,7,8,74.4,177,1,1,1.1333333,1.6,74.40909,47.058823,7,31.818182,3,3,2,0,4,24,23,21,43,2627.2727,4122.9937,135.09319,true
d245247cc33ddf69,76561198065448360,story,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,13,14,2,3,61.3,129,0,0,0.9285714,1.0714285,61.272728,23.076923,9,40.909092,4,3,1,0,2,33,30,12,24,2827.2727,4436.6245,93.06364,false
d245247cc33ddf69,76561197997981170,MUTiRiS,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,16,14,7,8,78.9,177,1,1,1.1428572,1.6428572,78.90909,50.0,8,36.363636,1,2,3,1,5,35,25,27,27,2759.0908,4012.1965,156.81516,false
d245247cc33ddf69,76561198310561479,PR,"PR, REZ, Tauson, sl3nd, ztr",unknown,16,15,10,9,96.3,214,3,3,1.0666667,1.7333333,96.318184,56.25,7,31.818182,2,2,1,0,2,31,20,26,33,2927.2727,4360.419,137.56137,true
d8ea1d3f04bfca69,76561198310561479,PR,"PR, REZ, Tauson, sl3nd, ztr",unknown,21,10,3,11,96.0,157,0,0,2.1,2.4,96.0,52.38095,11,52.38095,3,4,1,1,6,27,21,18,20,2833.3333,4112.4805,264.93332,true
d8ea1d3f04bfca69,76561198080449500,cej0t,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,11,16,5,4,67.4,55,0,0,0.6875,1.0,67.42857,36.363636,5,23.809525,2,3,1,0,3,29,19,8,23,3000.0,3901.1409,77.77143,false
d8ea1d3f04bfca69,76561198034172415,REZ,"PR, REZ, Tauson, sl3nd, ztr",unknown,17,12,5,6,84.5,92,0,0,1.4166666,1.8333334,84.52381,35.294117,9,42.857143,1,1,0,0,4,24,28,19,25,2869.0476,4057.244,140.57857,true
d8ea1d3f04bfca69,76561198186878873,ag1l,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,11,17,3,5,66.2,29,0,0,0.64705884,0.8235294,66.2381,45.454544,4,19.047619,2,1,3,0,3,27,30,14,16,2969.0476,3857.6216,68.416664,false
d8ea1d3f04bfca69,76561197997981170,MUTiRiS,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,15,18,1,6,76.2,213,0,0,0.8333333,0.8888889,76.190475,40.0,3,14.285714,4,2,4,0,3,24,22,20,27,3007.1428,3788.7444,97.50476,false
d8ea1d3f04bfca69,76561198974494129,AZUWU,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,10,14,2,7,52.0,8,1,1,0.71428573,0.85714287,52.0,70.0,7,33.333332,0,1,1,0,3,26,26,12,20,2919.0476,3807.671,63.714287,false
d8ea1d3f04bfca69,76561198065448360,story,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,15,15,6,7,75.2,12,1,1,1.0,1.4,75.2381,46.666668,7,33.333332,3,3,0,0,3,31,34,7,15,2950.0,4599.4907,119.685715,false
d8ea1d3f04bfca69,76561199009468655,ztr,"PR, REZ, Tauson, sl3nd, ztr",unknown,10,15,5,5,62.6,79,1,1,0.6666667,1.0,62.57143,50.0,6,28.571428,1,3,0,0,3,30,26,20,31,2595.238,3581.8064,74.38571,true
d8ea1d3f04bfca69,76561198098071693,sl3nd,"PR, REZ, Tauson, sl3nd, ztr",unknown,19,11,4,1,96.5,150,0,0,1.7272727,2.090909,96.47619,5.263158,10,47.61905,4,0,1,0,4,32,33,16,20,2795.238,4572.7017,173.65237,true
d8ea1d3f04bfca69,76561198316706174,Tauson,"PR, REZ, Tauson, sl3nd, ztr",unknown,12,13,5,8,72.3,100,0,0,0.9230769,1.3076923,72.333336,66.666664,8,38.095238,1,3,1,0,3,28,25,17,16,2833.3333,4182.739,96.12143,true
4f455418c38b2b1a,76561198995880877,zont1x,"SH1R0, chopper, donk, magixx, zont1x",unknown,9,8,6,1,96.1,33,0,0,1.125,1.875,96.083336,11.111111,4,33.333332,5,0,4,1,2,21,7,11,9,3116.6667,3870.6658,187.12083,false
4f455418c38b2b1a,76561198855375325,Jimpphat,"Brollan, Jimpphat, Spinx, torzsi, xertioN",unknown,8,5,5,6,70.0,3,0,0,1.6,2.6,70.0,75.0,7,58.333332,0,3,1,1,2,13,8,21,14,3129.1667,4540.3936,201.55,true
4f455418c38b2b1a,76561198386265483,donk,"SH1R0, chopper, donk, magixx, zont1x",unknown,4,10,3,2,50.0,47,0,0,0.4,0.7,50.0,50.0,2,16.666666,2,1,0,0,0,16,11,10,16,2770.8333,4014.4001,29.95,false
4f455418c38b2b1a,76561198081484775,SH1R0,"SH1R0, chopper, donk, magixx, zont1x",unknown,12,8,2,3,74.4,68,1,1,1.5,1.75,74.416664,25.0,4,33.333332,1,0,2,0,5,15,9,8,9,2808.3333,4804.6416,183.7875,false
4f455418c38b2b1a,76561198063336407,Spinx,"Brollan, Jimpphat, Spinx, torzsi, xertioN",unknown,9,8,1,5,79.1,35,0,0,1.125,1.25,79.083336,55.555557,4,33.333332,1,3,0,0,2,15,11,10,18,3275.0,4334.495,115.3375,true
4f455418c38b2b1a,76561199063238565,magixx,"SH1R0, chopper, donk, magixx, zont1x",unknown,2,8,1,1,41.0,0,0,0,0.25,0.375,41.0,50.0,4,33.333332,0,1,0,0,0,19,4,11,13,2766.6667,4028.4233,0.11666667,false
4f455418c38b2b1a,76561198193174134,xertioN,"Brollan, Jimpphat, Spinx, torzsi, xertioN",unknown,8,9,3,4,61.9,8,0,0,0.8888889,1.2222222,61.916668,50.0,3,25.0,1,0,0,0,2,18,25,9,12,3108.3333,4537.2417,95.495834,true
4f455418c38b2b1a,76561198355739212,torzsi,"Brollan, Jimpphat, Spinx, torzsi, xertioN",unknown,10,6,2,4,78.2,0,1,1,1.6666666,2.0,78.166664,40.0,6,50.0,0,0,2,1,2,15,13,4,20,3329.1667,5711.86,178.50833,true
4f455418c38b2b1a,76561198138828475,Brollan,"Brollan, Jimpphat, Spinx, torzsi, xertioN",unknown,9,9,5,6,103.7,32,0,0,1.0,1.5555556,103.666664,66.666664,3,25.0,1,3,2,0,2,47,19,4,20,2979.1667,4129.366,131.35,true
4f455418c38b2b1a,76561198045898864,chopper,"SH1R0, chopper, donk, magixx, zont1x",unknown,8,10,0,5,69.3,1,0,0,0.8,0.8,69.333336,62.5,2,16.666666,1,1,1,0,2,23,10,8,11,2950.0,3703.8381,80.38333,false
59e36f907c02da80,76561199063238565,magixx,"SH1R0, chopper, donk, magixx, zont1x",unknown,6,16,4,6,41.9,73,0,0,0.375,0.625,41.88889,100.0,3,16.666666,2,8,1,0,1,24,24,15,32,3530.5557,4726.712,22.716667,true
59e36f907c02da80,76561198193174134,xertioN,"Brollan, Jimpphat, Spinx, torzsi, xertioN",unknown,11,15,6,4,73.5,97,0,0,0.73333335,1.1333333,73.5,36.363636,4,22.222221,4,2,0,0,2,24,20,22,24,3188.889,4257.958,97.208336,false
59e36f907c02da80,76561198138828475,Brollan,"Brollan, Jimpphat, Spinx, torzsi, xertioN",unknown,15,15,3,10,69.9,133,1,1,1.0,1.2,69.94444,66.666664,4,22.222221,3,1,2,1,4,34,19,11,17,3733.3333,4062.1821,163.78612,false
59e36f907c02da80,76561198063336407,Spinx,"Brollan, Jimpphat, Spinx, torzsi, xertioN",unknown,14,14,5,7,88.6,38,0,0,1.0,1.3571428,88.55556,50.0,5,27.777779,1,1,4,0,2,31,15,16,20,3402.7778,4273.137,111.66111,false
59e36f907c02da80,76561198355739212,torzsi,"Brollan, Jimpphat, Spinx, torzsi, xertioN",unknown,17,10,2,1,86.7,87,0,0,1.7,1.9,86.72222,5.882353,9,50.0,2,1,4,0,3,21,10,17,22,3752.7778,5953.494,158.60278,false
59e36f907c02da80,76561198386265483,donk,"SH1R0, chopper, donk, magixx, zont1x",unknown,20,11,3,14,115.6,63,0,0,1.8181819,2.090909,115.611115,70.0,8,44.444443,2,2,1,1,6,31,25,19,28,3408.3333,4941.8413,278.00278,true
59e36f907c02da80,76561198995880877,zont1x,"SH1R0, chopper, donk, magixx, zont1x",unknown,11,14,2,5,65.9,95,0,0,0.78571427,0.9285714,65.888885,45.454544,5,27.777779,2,2,1,0,3,27,25,24,24,3411.111,4709.3354,87.094444,true
59e36f907c02da80,76561198855375325,Jimpphat,"Brollan, Jimpphat, Spinx, torzsi, xertioN",unknown,8,15,5,6,51.0,24,0,0,0.53333336,0.8666667,51.0,75.0,4,22.222221,1,1,0,0,2,25,10,18,20,3416.6667,4128.851,49.05,false
59e36f907c02da80,76561198045898864,chopper,"SH1R0, chopper, donk, magixx, zont1x",unknown,16,13,2,9,66.5,147,1,1,1.2307693,1.3846154,66.5,56.25,6,33.333332,0,0,3,1,4,64,34,3,28,3425.0,4359.629,151.28055,true
59e36f907c02da80,76561198081484775,SH1R0,"SH1R0, chopper, donk, magixx, zont1x",unknown,16,11,3,10,95.1,46,0,0,1.4545455,1.7272727,95.05556,62.5,9,50.0,1,0,2,1,2,33,25,9,23,3733.3333,5070.196,176.61945,true
61ce66f10abbe5ac,76561198063336407,Spinx,"Brollan, Jimpphat, Spinx, torzsi, xertioN",unknown,12,11,1,6,73.1,116,0,0,1.0909091,1.1818181,73.1,50.0,9,45.0,1,4,2,0,2,18,12,16,17,2847.5,4287.932,94.555,false
61ce66f10abbe5ac,76561198995880877,zont1x,"SH1R0, chopper, donk, magixx, zont1x",unknown,13,8,5,7,74.2,121,0,0,1.625,2.25,74.15,53.846153,12,60.0,2,0,2,0,2,26,13,12,17,2560.0,4418.5596,128.5775,true
61ce66f10abbe5ac,76561198045898864,chopper,"SH1R0, chopper, donk, magixx, zont1x",unknown,11,12,8,6,75.8,213,0,0,0.9166667,1.5833334,75.8,54.545456,8,40.0,1,2,0,0,1,42,32,15,22,2815.0,3863.366,93.74,true
61ce66f10abbe5ac,76561198855375325,Jimpphat,"Brollan, Jimpphat, Spinx, torzsi, xertioN",unknown,12,12,3,7,66.5,13,0,0,1.0,1.25,66.55,58.333332,8,40.0,2,1,3,0,2,22,18,9,20,2840.0,4023.242,94.0775,false
61ce66f10abbe5ac,76561199063238565,magixx,"SH1R0, chopper, donk, magixx, zont1x",unknown,13,15,1,7,71.8,62,0,0,0.8666667,0.93333334,71.75,53.846153,5,25.0,4,1,0,0,3,29,31,19,23,2897.5,3976.097,98.9075,true
61ce66f10abbe5ac,76561198138828475,Brollan,"Brollan, Jimpphat, Spinx, torzsi, xertioN",unknown,9,17,0,4,56.1,39,0,0,0.5294118,0.5294118,56.1,44.444443,3,15.0,2,2,1,0,0,27,25,13,21,2765.0,3659.049,28.635,false
61ce66f10abbe5ac,76561198193174134,xertioN,"Brollan, Jimpphat, Spinx, torzsi, xertioN",unknown,8,15,10,3,70.7,550,1,1,0.53333336,1.2,70.7,37.5,5,25.0,1,3,1,0,1,38,19,33,22,2805.0,3893.997,69.815,false
61ce66f10abbe5ac,76561198386265483,donk,"SH1R0, chopper, donk, magixx, zont1x",unknown,22,11,5,12,99.8,155,1,1,2.0,2.4545455,99.75,54.545456,9,45.0,3,3,1,1,8,19,25,20,22,2657.5,4387.5713,293.9375,true
61ce66f10abbe5ac,76561198355739212,torzsi,"Brollan, Jimpphat, Spinx, torzsi, xertioN",unknown,16,14,6,6,78.3,1,4,4,1.1428572,1.5714285,78.35,37.5,6,30.0,2,2,1,0,4,23,30,10,15,2880.0,4958.2397,147.2675,false
61ce66f10abbe5ac,76561198081484775,SH1R0,"SH1R0, chopper, donk, magixx, zont1x",unknown,10,11,5,4,66.8,10,1,1,0.90909094,1.3636364,66.85,40.0,9,45.0,2,2,0,0,1,18,31,5,24,2525.0,5224.3936,89.1825,true
8c27ac356e5426fe,76561198063336407,Spinx,"Brollan, Jimpphat, Spinx, torzsi, xertioN",unknown,11,17,7,7,68.0,90,0,0,0.64705884,1.0588236,68.0,63.636364,6,26.086956,3,0,2,0,0,27,15,21,26,2615.2173,4242.9385,63.773914,true
8c27ac356e5426fe,76561198355739212,torzsi,"Brollan, Jimpphat, Spinx, torzsi, xertioN",unknown,18,10,2,5,75.8,14,1,1,1.8,2.0,75.82609,27.777779,13,56.52174,1,1,2,1,6,38,33,16,13,2628.261,5378.822,186.85217,true
8c27ac356e5426fe,76561198995880877,zont1x,"SH1R0, chopper, donk, magixx, zont1x",unknown,15,15,3,6,66.7,173,1,1,1.0,1.2,66.73913,40.0,9,39.130436,1,2,3,0,3,26,25,25,22,2984.7827,3781.3894,98.92826,false
8c27ac356e5426fe,76561198855375325,Jimpphat,"Brollan, Jimpphat, Spinx, torzsi, xertioN",unknown,17,13,4,7,68.5,80,0,0,1.3076923,1.6153846,68.521736,41.17647,10,43.47826,0,1,0,0,6,20,19,23,32,2876.087,4198.381,126.96522,true
8c27ac356e5426fe,76561198193174134,xertioN,"Brollan, Jimpphat, Spinx, torzsi, xertioN",unknown,24,16,8,10,112.2,124,0,0,1.5,2.0,112.17391,41.666668,7,30.434782,5,5,0,0,5,27,25,24,28,2976.087,4209.2227,191.77391,true
8c27ac356e5426fe,76561198138828475,Brollan,"Brollan, Jimpphat, Spinx, torzsi, xertioN",unknown,13,18,10,3,82.3,240,0,0,0.7222222,1.2777778,82.26087,23.076923,5,21.73913,4,3,0,0,3,36,27,24,25,2843.4783,3792.5593,102.36522,true
8c27ac356e5426fe,76561198386265483,donk,"SH1R0, chopper, donk, magixx, zont1x",unknown,19,18,6,11,95.1,194,0,0,1.0555556,1.3888888,95.08696,57.894737,5,21.73913,3,4,1,0,7,20,21,24,33,2850.0,4167.042,149.0413,false
8c27ac356e5426fe,76561198045898864,chopper,"SH1R0, chopper, donk, magixx, zont1x",unknown,11,15,2,7,47.3,11,1,1,0.73333335,0.8666667,47.347828,63.636364,8,34.782608,1,1,1,0,2,43,43,13,19,2923.913,3424.252,59.880436,false
8c27ac356e5426fe,76561198081484775,SH1R0,"SH1R0, chopper, donk, magixx, zont1x",unknown,18,17,6,12,84.0,273,3,3,1.0588236,1.4117647,83.95652,66.666664,6,26.086956,4,2,0,0,4,27,29,19,20,2969.5652,3774.0452,142.54565,false
8c27ac356e5426fe,76561199063238565,magixx,"SH1R0, chopper, donk, magixx, zont1x",unknown,11,18,9,7,63.3,159,1,1,0.6111111,1.1111112,63.260868,63.636364,5,21.73913,1,4,3,0,3,38,28,12,22,2760.8696,3741.0051,72.67609,false
a75157aab4d58d59,76561198045898864,chopper,"SH1R0, chopper, donk, magixx, zont1x",unknown,8,6,6,3,60.6,37,1,1,1.3333334,2.3333333,60.642857,37.5,8,57.142857,1,3,0,0,2,27,35,4,14,2785.7144,3698.3948,124.96072,true
a75157aab4d58d59,76561198386265483,donk,"SH1R0, chopper, donk, magixx, zont1x",unknown,18,6,1,14,106.3,32,0,0,3.0,3.1666667,106.28571,77.77778,8,57.142857,4,1,0,0,5,16,16,11,20,3067.8572,4367.283,256.14285,true
a75157aab4d58d59,76561198081484775,SH1R0,"SH1R0, chopper, donk, magixx, zont1x",unknown,17,6,5,6,139.4,26,0,0,2.8333333,3.6666667,139.42857,35.294117,8,57.142857,1,0,1,0,5,15,22,2,19,3107.1428,5484.302,254.54286,true
a75157aab4d58d59,76561198065448360,story,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,6,13,1,3,55.7,105,0,0,0.46153846,0.53846157,55.714287,50.0,1,7.142857,2,3,1,0,0,15,13,14,8,2900.0,4406.79,25.857143,false
a75157aab4d58d59,76561197997981170,MUTiRiS,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,3,12,3,2,44.1,124,0,0,0.25,0.5,44.07143,66.666664,3,21.428572,1,0,0,0,0,22,23,11,18,2603.5715,3941.308,3.3892858,false
a75157aab4d58d59,76561198186878873,ag1l,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,3,11,1,2,30.1,34,0,0,0.27272728,0.36363637,30.142857,66.666664,3,21.428572,0,0,3,0,0,24,14,11,15,2732.1428,3401.9856,0.0,false
a75157aab4d58d59,76561198974494129,AZUWU,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,8,11,0,4,54.5,0,0,0,0.72727275,0.72727275,54.5,50.0,3,21.428572,1,4,3,0,1,19,16,11,12,2850.0,3234.177,54.525,false
a75157aab4d58d59,76561198080449500,cej0t,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,8,12,2,5,63.2,75,0,0,0.6666667,0.8333333,63.214287,62.5,2,14.285714,1,2,1,0,1,10,10,9,7,2835.7144,3643.3345,58.089287,false
a75157aab4d58d59,76561198995880877,zont1x,"SH1R0, chopper, donk, magixx, zont1x",unknown,7,6,1,1,40.5,55,0,0,1.1666666,1.3333334,40.5,14.285714,8,57.142857,0,0,0,0,3,19,17,18,17,2614.2856,4354.5923,89.725,true
a75157aab4d58d59,76561199063238565,magixx,"SH1R0, chopper, donk, magixx, zont1x",unknown,9,4,4,5,79.6,56,1,1,2.25,3.25,79.57143,55.555557,10,71.42857,3,1,1,1,2,18,30,14,14,2314.2856,4308.3823,233.75,true
f319ba05853c7a1b,76561197997981170,MUTiRiS,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,14,14,2,12,76.4,139,0,0,1.0,1.1428572,76.42857,85.71429,7,33.333332,4,2,1,1,3,26,29,14,30,2690.476,3640.369,182.14523,false
f319ba05853c7a1b,76561198045898864,chopper,"SH1R0, chopper, donk, magixx, zont1x",unknown,15,12,5,14,74.4,17,1,1,1.25,1.6666666,74.42857,93.333336,9,42.857143,2,1,2,1,5,53,41,19,27,2688.0952,3537.4314,172.70238,true
f319ba05853c7a1b,76561198386265483,donk,"SH1R0, chopper, donk, magixx, zont1x",unknown,25,16,6,20,120.3,98,0,0,1.5625,1.9375,120.333336,80.0,5,23.809525,6,5,1,0,8,23,26,19,27,2766.6667,4278.8423,229.60715,true
f319ba05853c7a1b,76561198081484775,SH1R0,"SH1R0, chopper, donk, magixx, zont1x",unknown,9,9,5,2,60.6,207,0,0,1.0,1.5555556,60.61905,22.222221,12,57.142857,1,0,2,0,1,32,20,19,23,2480.9524,4970.5674,82.34524,true
f319ba05853c7a1b,76561198065448360,story,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,15,14,1,5,71.7,37,0,0,1.0714285,1.1428572,71.71429,33.333332,8,38.095238,0,1,2,0,5,37,41,9,19,2645.238,4605.9043,108.3381,false
f319ba05853c7a1b,76561198080449500,cej0t,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,12,17,4,5,65.0,60,1,1,0.7058824,0.9411765,65.0,41.666668,4,19.047619,3,2,1,0,2,22,31,20,19,2680.9524,3538.8376,78.15476,false
f319ba05853c7a1b,76561198974494129,AZUWU,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,9,14,6,5,51.9,6,3,3,0.64285713,1.0714285,51.904762,55.555557,7,33.333332,1,1,1,0,3,42,20,10,13,2635.7144,3616.7751,77.46191,false
f319ba05853c7a1b,76561199063238565,magixx,"SH1R0, chopper, donk, magixx, zont1x",unknown,14,13,6,7,79.6,225,2,2,1.0769231,1.5384616,79.57143,50.0,8,38.095238,1,1,0,0,3,40,25,20,20,2571.4285,3726.6904,121.52143,true
f319ba05853c7a1b,76561198186878873,ag1l,"AZUWU, MUTiRiS, ag1l, cej0t, story",unknown,11,15,3,6,58.3,2,1,1,0.73333335,0.93333334,58.285713,54.545456,6,28.571428,2,4,1,0,3,30,21,12,24,2683.3333,3622.864,77.91428,false
f319ba05853c7a1b,76561198995880877,zont1x,"SH1R0, chopper, donk, magixx, zont1x",unknown,11,11,4,1,63.0,62,0,0,1.0,1.3636364,62.95238,9.090909,10,47.61905,0,3,2,1,2,21,18,25,23,2626.1904,3596.1482,118.442856,true
efed3e675286e8c3,76561198045898864,chopper,"SH1R0, chopper, donk, magixx, zont1x",unknown,14,10,5,8,76.7,96,0,0,1.4,1.9,76.68421,57.142857,9,47.36842,2,4,0,0,4,42,28,18,20,2739.4736,3937.275,141.57106,true
efed3e675286e8c3,76561198838822582,Mzinho,"910-, Mzinho, Senzu, Techno4K, bLitz",unknown,11,15,4,9,87.4,156,0,0,0.73333335,1.0,87.36842,81.818184,4,21.052631,0,3,2,0,3,28,19,13,19,2697.3684,3321.561,83.85263,false
efed3e675286e8c3,76561198966340160,Techno4K,"910-, Mzinho, Senzu, Techno4K, bLitz",unknown,8,15,5,4,55.1,72,0,0,0.53333336,0.8666667,55.05263,50.0,4,21.052631,4,4,1,0,0,25,10,9,14,2684.2104,3198.5984,51.58421,false
efed3e675286e8c3,76561198081484775,SH1R0,"SH1R0, chopper, donk, magixx, zont1x",unknown,21,6,5,5,108.1,69,1,1,3.5,4.3333335,108.052635,23.809525,13,68.42105,4,1,3,0,6,21,17,19,19,2478.9473,5144.138,246.98158,true
efed3e675286e8c3,76561198920720017,Senzu,"910-, Mzinho, Senzu, Techno4K, bLitz",unknown,10,14,1,5,58.4,53,0,0,0.71428573,0.78571427,58.42105,50.0,5,26.31579,0,1,3,1,3,17,21,13,14,2618.4211,3434.2683,85.707016,false
efed3e675286e8c3,76561198386265483,donk,"SH1R0, chopper, donk, magixx, zont1x",unknown,23,12,6,17,132.2,80,0,0,1.9166666,2.4166667,132.1579,73.91304,7,36.842106,5,1,0,0,8,30,18,18,31,2492.1052,4402.8066,254.26053,true
efed3e675286e8c3,76561199063238565,magixx,"SH1R0, chopper, donk, magixx, zont1x",unknown,7,9,4,0,34.5,141,1,1,0.7777778,1.2222222,34.473682,0.0,10,52.63158,0,1,0,0,0,28,18,22,24,2444.7368,4438.162,51.471054,true
efed3e675286e8c3,76561198959824088,bLitz,"910-, Mzinho, Senzu, Techno4K, bLitz",unknown,9,16,2,5,49.7,67,0,0,0.5625,0.6875,49.736843,55.555557,3,15.789474,3,1,1,0,1,28,21,12,18,2671.0527,3372.7776,45.455265,false
efed3e675286e8c3,76561198995880877,zont1x,"SH1R0, chopper, donk, magixx, zont1x",unknown,12,8,4,6,70.2,106,1,1,1.5,2.0,70.210526,50.0,11,57.894737,0,1,0,0,4,36,19,19,19,2615.7896,4351.3394,129.28947,true
efed3e675286e8c3,76561199203563345,910-,"910-, Mzinho, Senzu, Techno4K, bLitz",unknown,7,17,3,4,47.1,45,1,1,0.4117647,0.5882353,47.05263,57.142857,3,15.789474,1,2,1,0,1,20,27,4,17,2557.8948,3976.702,24.278948,false
